id,text,label,annotator,text_en
940,"Ela namora há quase 4 anos, já terminou uma vez, mas por pouco tempo.",0,2,"She has been dating for almost 4 years, and has already broken up once, but for a short time."
941,"Eles moram em cidades diferentes, porém próximas.",0,2,They live in different but close cities.
943,E ele não se importa se os pais dela não gostam.,-1,3,And he doesn't care if her parents don't like it.
944,Ele não se importa é com nada.,-1,2,He doesn't care about anything.
945,"Ele tem 20 anos, não acabou o ensino médio (POR PREGUIÇA), NÃO TRABALHA, e é fanático por academia.",-1,3,"He's 20 years old, didn't finish high school (DUE TO LAZINESS), DOESN'T WORK, and is a gym fanatic."
946,"Qualquer lugar que vão, a conta é SEMPRE dividida, igualmente entre os dois.",-1,2,"Wherever they go, the bill is ALWAYS split equally between the two."
947,Ela não pode entrar na internet quando ele tá na casa dela (a não ser BEM RÁPIDO) pq tem que estar o tempo todo JUNTO DELE.,-1,2,She can't go online when he's at her house (unless VERY QUICKLY) because she has to be ALONG WITH HIM all the time.
948,"Ela não pode sair aqui sem ele, apenas ficar em casa!",-1,2,"She can't go out here without him, just stay at home!"
949,"Nunca namorei a distância, mas acho que não seria fácil!",-1,2,"I've never dated long distance, but I don't think it would be easy!"
950,Ele desliga o celular de madrugada e no outro dia diz que acabou a bateria.,-1,3,He turns off his cell phone in the early hours of the morning and the next day he says the battery has run out.
951,"Sai de madrugada e diz que foi comprar um ""pastel"".",-1,2,"He leaves early in the morning and says he went to buy a ""pastry""."
952,"O engraçado também é que ele quase nunca tem dinheiro pra gastar com a minha amiga, sempre tem que dividir, mas com ROUPAS DE MARCA, TÊNIS E academia ele tem sempre!",-1,3,"The funny thing is that he almost never has money to spend on my friend, he always has to share it, but with BRANDED CLOTHING, SNEAKERS AND gym membership he always has it!"
953,"O engraçado também é que ele quase nunca tem dinheiro pra gastar com a minha amiga, sempre tem que dividir, mas com ROUPAS DE MARCA, TÊNIS E academia ele tem sempre!",-1,3,"The funny thing is that he almost never has money to spend on my friend, he always has to share it, but with BRANDED CLOTHING, SNEAKERS AND gym membership he always has it!"
954, Ela mesma já disse que ele é super MATERIALISTA e se preocupa muito com ele mesmo.,-1,3,She herself has said that he is super MATERIALIST and cares a lot about himself.
955,"Eles não confiam um no outro, ela já me disse claramente que não confia!",-1,3,"They don't trust each other, she already told me clearly that she doesn't!"
956,"Ontem a noite quando eu cheguei do curso e ia jantar eu senti uma dor daquelas que sempre sinto na perna minha perna paralisou a Fernanda me levou para a sala meu pai estava jantando, quando fui para a sala comecei a me tremer e a sentir uma tontura e um zunido no ouvido seguido de uma dormência nas mãos.",-1,3,"Last night when I arrived from the course and was going to have dinner I felt a pain like the one I always feel in my leg, my leg was paralyzed, Fernanda took me to the living room, my father was having dinner, when I went to the living room I started to shake and feel dizzy and a ringing in my ears followed by numbness in my hands."
957,"A Nanda ligou para a SAMU mas não adiantou muita coisa eles não podiam vir, mas o meu pai me levou para a UPA lá fui atendia rapidamente o medico não sabia o que eu tinha e me receitou um remédio para eu parar de tremer o remédio era via venosa ou seja teria que tomar ele junto com soro na veia. ",-1,2,"Nanda called SAMU but it didn't do much good, they couldn't come, but my father took me to the UPA and there I was quickly seen. The doctor didn't know what I had and prescribed me some medicine to stop shaking."
958,"Daí o meu pânico eu não consegui tomar o remédio eu estava muito nervosa e com medo, meu pai não entendeu a fobia que eu tenho de agulhas e brigou comigo na frente das enfermeiras.",-1,3,"Hence my panic, I couldn't take the medicine, I was very nervous and scared, my father didn't understand the phobia I have about needles and he fought with me in front of the nurses."
959,Meu pai me segurou pelo braço e queria me levar para tomar o remédio a essa hora eu já estava em uma crise de pânico e não conseguia parar de chorar e nem raciocinava mais.,-1,3,My father held me by the arm and wanted to take me to take the medicine. At that time I was already in a panic attack and I couldn't stop crying and I couldn't think anymore.
960,Voltei pra casa meu pai brigou comigo apenas a minha irmã entendeu o que eu estava sentindo eu chorei quase a noite inteira.,-1,3,"I came home, my father fought with me, only my sister understood what I was feeling, I cried almost the whole night."
961,Eu sofri muito por não conseguir tomar o remédio e sofri mais ainda pela brutalidade dos meus pais por não entenderem que quem tem fobia não é frescura.,-1,3,I suffered a lot for not being able to take the medicine and I suffered even more for the brutality of my parents for not understanding that those who have a phobia are not cool.
962,"Ontem discuti com minha irmã mais velha, ela é muito chata e metida.",-1,3,"Yesterday I argued with my older sister, she is very annoying and stuck up."
963,"Ontem ela estava no trabalho e minha prima falou que ela tinha chocolate, e eu sou louca por chocolate.",1,2,"Yesterday she was at work and my cousin said she had chocolate, and I'm crazy about chocolate."
964,"Bom hoje começo escrever meu diário virtual, já que não tenho um único amigo pra me ouvir quando preciso.",-1,2,"Well, today I'm starting to write my virtual diary, since I don't have a single friend to listen to me when I need it."
965,"Meu nome é Edvania Lemos, eu sou casada e tenho um filho de 12 anos de idade.",0,3,"My name is Edvania Lemos, I am married and have a 12-year-old son."
966,Casei cedo e acho que não foi uma boa escolha essa.,-1,3,I got married early and I don't think that was a good choice.
967,Quando somos jovens e nos apaixonamos vemos tudo de um modo fantasioso e cheio de coisas boas e então nos damos de corpo e alma na vida que achamos ser perfeita.,-1,2,When we are young and fall in love we see everything in a fantasy way and full of good things and then we give ourselves body and soul to the life we ​​think is perfect.
968,"Enfim é assim que começa meu dilema, eu tive um namorado com 14 anos e com ele fiquei até meus 16 engravidei e tudo foi por agua a baixo.",-1,3,"Anyway, this is how my dilemma begins, I had a boyfriend when I was 14 and I stayed with him until I was 16, I got pregnant and everything went downhill."
969,Tive muito enjoo e meu namorado coitado foi quem mais enjoei e por isso nos afastamos e com apenas 4 meses de gravidez cada um foi pro seu lado literalmente.,-1,3,"I had a lot of nausea and my poor boyfriend was the one who made me the most sick and that's why we separated and with only 4 months of pregnancy, each one literally went to their own side."
970,"Eles foram maravilhosos comigo, me apoiaram e me ajudaram em tudo.",1,3,"They were wonderful to me, supported me and helped me with everything."
971,Só que por consciência minha mesmo decidi eu mesma sustentar meu filho.,0,3,"But out of conscience, I decided to support my son myself."
972,"Bem quando o meu filho fez 5 meses eu conheci um amigo da minha irmã, a principio foi uma amizade mais com menos de 15 dias demos nosso 1º beijo e nossa que beijo delicioso pronto foi paixão na certa.",1,3,"Right when my son turned 5 months old I met a friend of my sister's, at first it was a friendship more than 15 days old we had our first kiss and wow, what a delicious kiss, it was definitely passion."
973,"Ele de imediato assumiu a mim e ao meu filho que ainda era um bebê, e foi tudo perfeito!",1,3,"He immediately took over me and my son, who was still a baby, and everything was perfect!"
974,Nossa ele era muito gentil e apaixonado cuidou do meu filho e de mim como um verdadeiro homem assumiu literalmente parece até que meu filho era filho biológico dele um pai perfeito como todos deveriam ser.,1,3,"Wow, he was very kind and passionate, he took care of my son and me like a real man, he literally assumed that my son was his biological son, a perfect father like everyone should be."
975,"Ficamos namorando até o meu filho fazer um ano então nos casamos, compramos nossa casa e começamos uma vida juntos.",1,3,"We dated until my son turned one, then we got married, bought our house and started a life together."
976,"Tudo ia bem ele era do exercito não ganhava muito mais era o suficiente, com 2 anos de casados ele foi promovido a sargento e claro tudo ficou bem melhor financeiramente.",1,3,"Everything was going well, he was in the army, he didn't earn much but it was enough, after 2 years of marriage he was promoted to sergeant and of course everything got much better financially."
